image_id,filename,extension,path,practice_data,chrome_not_safari,filesize,participant_id,sharpness,color_contrast,general,gender,age,expertise,colorblind,bad_vision
47,6,png,evaluatie_afbeeldingen/evaluatiereeks/6.png,0,0,1536825,4,3,2,2,male,27,0,0,0
48,6,webp,evaluatie_afbeeldingen/evaluatiereeks/6.webp,0,1,70210,4,2,2,2,male,27,0,0,0
49,7,jpf,evaluatie_afbeeldingen/evaluatiereeks/7.jpf,0,0,1227009,4,4,4,4,male,27,0,0,0
50,7,jpg,evaluatie_afbeeldingen/evaluatiereeks/7.jpg,0,1,431208,4,4,4,4,male,27,0,0,0
51,7,png,evaluatie_afbeeldingen/evaluatiereeks/7.png,0,0,2016271,4,5,5,5,male,27,0,0,0
52,7,webp,evaluatie_afbeeldingen/evaluatiereeks/7.webp,0,1,144508,4,3,4,4,male,27,0,0,0
53,8,jpf,evaluatie_afbeeldingen/evaluatiereeks/8.jpf,0,0,1695416,4,3,4,5,male,27,0,0,0
54,8,jpg,evaluatie_afbeeldingen/evaluatiereeks/8.jpg,0,1,704914,4,2,4,4,male,27,0,0,0
55,8,png,evaluatie_afbeeldingen/evaluatiereeks/8.png,0,0,2823455,4,3,4,4,male,27,0,0,0
56,8,webp,evaluatie_afbeeldingen/evaluatiereeks/8.webp,0,1,325328,4,2,4,4,male,27,0,0,0
57,9,jpf,evaluatie_afbeeldingen/evaluatiereeks/9.jpf,0,0,1080728,4,4,3,3,male,27,0,0,0
58,9,jpg,evaluatie_afbeeldingen/evaluatiereeks/9.jpg,0,1,327540,4,4,3,4,male,27,0,0,0
59,9,png,evaluatie_afbeeldingen/evaluatiereeks/9.png,0,0,1863835,4,3,4,4,male,27,0,0,0
60,9,webp,evaluatie_afbeeldingen/evaluatiereeks/9.webp,0,1,95830,4,2,2,3,male,27,0,0,0
1,1,jpf,evaluatie_afbeeldingen/testreeks/1.jpf,1,0,822933,5,5,4,5,female,50,0,0,1
2,1,jpg,evaluatie_afbeeldingen/testreeks/1.jpg,1,1,206934,5,3,2,3,female,50,0,0,1
3,1,png,evaluatie_afbeeldingen/testreeks/1.png,1,0,1814962,5,4,5,5,female,50,0,0,1
4,1,webp,evaluatie_afbeeldingen/testreeks/1.webp,1,1,84904,5,2,2,4,female,50,0,0,1
5,2,jpf,evaluatie_afbeeldingen/testreeks/2.jpf,1,0,1246850,5,2,3,3,female,50,0,0,1
6,2,jpg,evaluatie_afbeeldingen/testreeks/2.jpg,1,1,387401,5,2,2,2,female,50,0,0,1
7,2,png,evaluatie_afbeeldingen/testreeks/2.png,1,0,2701552,5,4,5,4,female,50,0,0,1
8,2,webp,evaluatie_afbeeldingen/testreeks/2.webp,1,1,281960,5,2,2,2,female,50,0,0,1
9,10,jpf,evaluatie_afbeeldingen/evaluatiereeks/10.jpf,0,0,1007063,5,4,5,4,female,50,0,0,1
10,10,jpg,evaluatie_afbeeldingen/evaluatiereeks/10.jpg,0,1,284665,5,3,3,3,female,50,0,0,1
11,10,png,evaluatie_afbeeldingen/evaluatiereeks/10.png,0,0,1628400,5,5,5,5,female,50,0,0,1
12,10,webp,evaluatie_afbeeldingen/evaluatiereeks/10.webp,0,1,442500,5,3,3,3,female,50,0,0,1
13,11,jpf,evaluatie_afbeeldingen/evaluatiereeks/11.jpf,0,0,1181661,5,5,5,5,female,50,0,0,1
14,11,jpg,evaluatie_afbeeldingen/evaluatiereeks/11.jpg,0,1,650290,5,5,4,5,female,50,0,0,1
15,11,png,evaluatie_afbeeldingen/evaluatiereeks/11.png,0,0,1468210,5,5,5,5,female,50,0,0,1
16,11,webp,evaluatie_afbeeldingen/evaluatiereeks/11.webp,0,1,394292,5,4,5,5,female,50,0,0,1
17,12,jpf,evaluatie_afbeeldingen/evaluatiereeks/12.jpf,0,0,1462256,5,3,5,5,female,50,0,0,1
18,12,jpg,evaluatie_afbeeldingen/evaluatiereeks/12.jpg,0,1,940917,5,4,4,5,female,50,0,0,1
19,12,png,evaluatie_afbeeldingen/evaluatiereeks/12.png,0,0,1928565,5,4,5,5,female,50,0,0,1
20,12,webp,evaluatie_afbeeldingen/evaluatiereeks/12.webp,0,1,607660,5,5,5,5,female,50,0,0,1
21,13,jpf,evaluatie_afbeeldingen/evaluatiereeks/13.jpf,0,0,1267904,5,4,4,5,female,50,0,0,1
22,13,jpg,evaluatie_afbeeldingen/evaluatiereeks/13.jpg,0,1,742574,5,5,4,5,female,50,0,0,1
23,13,png,evaluatie_afbeeldingen/evaluatiereeks/13.png,0,0,1707170,5,4,5,4,female,50,0,0,1
24,13,webp,evaluatie_afbeeldingen/evaluatiereeks/13.webp,0,1,497034,5,4,5,4,female,50,0,0,1
25,14,jpf,evaluatie_afbeeldingen/evaluatiereeks/14.jpf,0,0,1595469,5,5,5,5,female,50,0,0,1
26,14,jpg,evaluatie_afbeeldingen/evaluatiereeks/14.jpg,0,1,1004143,5,5,4,5,female,50,0,0,1
27,14,png,evaluatie_afbeeldingen/evaluatiereeks/14.png,0,0,2140382,5,4,4,4,female,50,0,0,1
28,14,webp,evaluatie_afbeeldingen/evaluatiereeks/14.webp,0,1,1490900,5,4,4,5,female,50,0,0,1
29,15,jpf,evaluatie_afbeeldingen/evaluatiereeks/15.jpf,0,0,1507942,5,5,5,5,female,50,0,0,1
30,15,jpg,evaluatie_afbeeldingen/evaluatiereeks/15.jpg,0,1,868883,5,5,4,5,female,50,0,0,1
31,15,png,evaluatie_afbeeldingen/evaluatiereeks/15.png,0,0,1945990,5,5,4,5,female,50,0,0,1
32,15,webp,evaluatie_afbeeldingen/evaluatiereeks/15.webp,0,1,1402662,5,4,4,5,female,50,0,0,1
33,3,jpf,evaluatie_afbeeldingen/evaluatiereeks/3.jpf,0,0,743355,5,4,4,4,female,50,0,0,1
34,3,jpg,evaluatie_afbeeldingen/evaluatiereeks/3.jpg,0,1,161146,5,3,3,3,female,50,0,0,1
35,3,png,evaluatie_afbeeldingen/evaluatiereeks/3.png,0,0,1634356,5,5,5,5,female,50,0,0,1
36,3,webp,evaluatie_afbeeldingen/evaluatiereeks/3.webp,0,1,61688,5,3,4,3,female,50,0,0,1
37,4,jpf,evaluatie_afbeeldingen/evaluatiereeks/4.jpf,0,0,722209,5,3,3,3,female,50,0,0,1
38,4,jpg,evaluatie_afbeeldingen/evaluatiereeks/4.jpg,0,1,170414,5,2,3,2,female,50,0,0,1
39,4,png,evaluatie_afbeeldingen/evaluatiereeks/4.png,0,0,1555229,5,5,5,5,female,50,0,0,1
40,4,webp,evaluatie_afbeeldingen/evaluatiereeks/4.webp,0,1,62528,5,4,3,4,female,50,0,0,1
41,5,jpf,evaluatie_afbeeldingen/evaluatiereeks/5.jpf,0,0,778830,5,2,3,4,female,50,0,0,1
42,5,jpg,evaluatie_afbeeldingen/evaluatiereeks/5.jpg,0,1,190806,5,2,2,2,female,50,0,0,1
43,5,png,evaluatie_afbeeldingen/evaluatiereeks/5.png,0,0,1741424,5,4,4,5,female,50,0,0,1
44,5,webp,evaluatie_afbeeldingen/evaluatiereeks/5.webp,0,1,80974,5,2,3,3,female,50,0,0,1
45,6,jpf,evaluatie_afbeeldingen/evaluatiereeks/6.jpf,0,0,968331,5,4,4,4,female,50,0,0,1
46,6,jpg,evaluatie_afbeeldingen/evaluatiereeks/6.jpg,0,1,281121,5,4,5,4,female,50,0,0,1
47,6,png,evaluatie_afbeeldingen/evaluatiereeks/6.png,0,0,1536825,5,5,4,5,female,50,0,0,1
48,6,webp,evaluatie_afbeeldingen/evaluatiereeks/6.webp,0,1,70210,5,5,3,5,female,50,0,0,1
49,7,jpf,evaluatie_afbeeldingen/evaluatiereeks/7.jpf,0,0,1227009,5,5,4,5,female,50,0,0,1
50,7,jpg,evaluatie_afbeeldingen/evaluatiereeks/7.jpg,0,1,431208,5,3,4,5,female,50,0,0,1
51,7,png,evaluatie_afbeeldingen/evaluatiereeks/7.png,0,0,2016271,5,5,4,5,female,50,0,0,1
52,7,webp,evaluatie_afbeeldingen/evaluatiereeks/7.webp,0,1,144508,5,3,5,3,female,50,0,0,1
53,8,jpf,evaluatie_afbeeldingen/evaluatiereeks/8.jpf,0,0,1695416,5,3,4,5,female,50,0,0,1
54,8,jpg,evaluatie_afbeeldingen/evaluatiereeks/8.jpg,0,1,704914,5,4,4,5,female,50,0,0,1
55,8,png,evaluatie_afbeeldingen/evaluatiereeks/8.png,0,0,2823455,5,5,5,5,female,50,0,0,1
56,8,webp,evaluatie_afbeeldingen/evaluatiereeks/8.webp,0,1,325328,5,4,4,4,female,50,0,0,1
57,9,jpf,evaluatie_afbeeldingen/evaluatiereeks/9.jpf,0,0,1080728,5,4,5,4,female,50,0,0,1
58,9,jpg,evaluatie_afbeeldingen/evaluatiereeks/9.jpg,0,1,327540,5,4,3,4,female,50,0,0,1
59,9,png,evaluatie_afbeeldingen/evaluatiereeks/9.png,0,0,1863835,5,5,5,5,female,50,0,0,1
60,9,webp,evaluatie_afbeeldingen/evaluatiereeks/9.webp,0,1,95830,5,3,4,3,female,50,0,0,1
1,1,jpf,evaluatie_afbeeldingen/testreeks/1.jpf,1,0,822933,6,4,3,4,female,46,0,0,0
2,1,jpg,evaluatie_afbeeldingen/testreeks/1.jpg,1,1,206934,6,2,2,2,female,46,0,0,0
3,1,png,evaluatie_afbeeldingen/testreeks/1.png,1,0,1814962,6,5,5,5,female,46,0,0,0
4,1,webp,evaluatie_afbeeldingen/testreeks/1.webp,1,1,84904,6,3,3,3,female,46,0,0,0
5,2,jpf,evaluatie_afbeeldingen/testreeks/2.jpf,1,0,1246850,6,3,2,5,female,46,0,0,0
6,2,jpg,evaluatie_afbeeldingen/testreeks/2.jpg,1,1,387401,6,2,2,3,female,46,0,0,0
7,2,png,evaluatie_afbeeldingen/testreeks/2.png,1,0,2701552,6,4,5,4,female,46,0,0,0
8,2,webp,evaluatie_afbeeldingen/testreeks/2.webp,1,1,281960,6,4,3,4,female,46,0,0,0
9,10,jpf,evaluatie_afbeeldingen/evaluatiereeks/10.jpf,0,0,1007063,6,5,5,5,female,46,0,0,0
10,10,jpg,evaluatie_afbeeldingen/evaluatiereeks/10.jpg,0,1,284665,6,4,3,4,female,46,0,0,0
11,10,png,evaluatie_afbeeldingen/evaluatiereeks/10.png,0,0,1628400,6,4,5,4,female,46,0,0,0
12,10,webp,evaluatie_afbeeldingen/evaluatiereeks/10.webp,0,1,442500,6,3,3,3,female,46,0,0,0
13,11,jpf,evaluatie_afbeeldingen/evaluatiereeks/11.jpf,0,0,1181661,6,5,5,5,female,46,0,0,0
14,11,jpg,evaluatie_afbeeldingen/evaluatiereeks/11.jpg,0,1,650290,6,5,4,5,female,46,0,0,0
15,11,png,evaluatie_afbeeldingen/evaluatiereeks/11.png,0,0,1468210,6,5,5,5,female,46,0,0,0
16,11,webp,evaluatie_afbeeldingen/evaluatiereeks/11.webp,0,1,394292,6,5,5,5,female,46,0,0,0
17,12,jpf,evaluatie_afbeeldingen/evaluatiereeks/12.jpf,0,0,1462256,6,4,5,4,female,46,0,0,0
18,12,jpg,evaluatie_afbeeldingen/evaluatiereeks/12.jpg,0,1,940917,6,5,5,5,female,46,0,0,0
19,12,png,evaluatie_afbeeldingen/evaluatiereeks/12.png,0,0,1928565,6,5,5,5,female,46,0,0,0
20,12,webp,evaluatie_afbeeldingen/evaluatiereeks/12.webp,0,1,607660,6,5,5,5,female,46,0,0,0
21,13,jpf,evaluatie_afbeeldingen/evaluatiereeks/13.jpf,0,0,1267904,6,5,4,5,female,46,0,0,0
22,13,jpg,evaluatie_afbeeldingen/evaluatiereeks/13.jpg,0,1,742574,6,5,4,5,female,46,0,0,0
23,13,png,evaluatie_afbeeldingen/evaluatiereeks/13.png,0,0,1707170,6,5,4,5,female,46,0,0,0
24,13,webp,evaluatie_afbeeldingen/evaluatiereeks/13.webp,0,1,497034,6,4,5,4,female,46,0,0,0
25,14,jpf,evaluatie_afbeeldingen/evaluatiereeks/14.jpf,0,0,1595469,6,5,4,5,female,46,0,0,0
26,14,jpg,evaluatie_afbeeldingen/evaluatiereeks/14.jpg,0,1,1004143,6,5,4,5,female,46,0,0,0
27,14,png,evaluatie_afbeeldingen/evaluatiereeks/14.png,0,0,2140382,6,4,5,4,female,46,0,0,0
28,14,webp,evaluatie_afbeeldingen/evaluatiereeks/14.webp,0,1,1490900,6,5,5,5,female,46,0,0,0
29,15,jpf,evaluatie_afbeeldingen/evaluatiereeks/15.jpf,0,0,1507942,6,4,4,5,female,46,0,0,0
30,15,jpg,evaluatie_afbeeldingen/evaluatiereeks/15.jpg,0,1,868883,6,3,4,4,female,46,0,0,0
31,15,png,evaluatie_afbeeldingen/evaluatiereeks/15.png,0,0,1945990,6,5,4,5,female,46,0,0,0
32,15,webp,evaluatie_afbeeldingen/evaluatiereeks/15.webp,0,1,1402662,6,5,5,5,female,46,0,0,0
33,3,jpf,evaluatie_afbeeldingen/evaluatiereeks/3.jpf,0,0,743355,6,4,2,5,female,46,0,0,0
34,3,jpg,evaluatie_afbeeldingen/evaluatiereeks/3.jpg,0,1,161146,6,2,2,3,female,46,0,0,0
35,3,png,evaluatie_afbeeldingen/evaluatiereeks/3.png,0,0,1634356,6,4,5,4,female,46,0,0,0
36,3,webp,evaluatie_afbeeldingen/evaluatiereeks/3.webp,0,1,61688,6,3,2,3,female,46,0,0,0
37,4,jpf,evaluatie_afbeeldingen/evaluatiereeks/4.jpf,0,0,722209,6,4,5,5,female,46,0,0,0
38,4,jpg,evaluatie_afbeeldingen/evaluatiereeks/4.jpg,0,1,170414,6,2,2,3,female,46,0,0,0
39,4,png,evaluatie_afbeeldingen/evaluatiereeks/4.png,0,0,1555229,6,4,5,4,female,46,0,0,0
40,4,webp,evaluatie_afbeeldingen/evaluatiereeks/4.webp,0,1,62528,6,2,2,3,female,46,0,0,0
41,5,jpf,evaluatie_afbeeldingen/evaluatiereeks/5.jpf,0,0,778830,6,4,4,4,female,46,0,0,0
42,5,jpg,evaluatie_afbeeldingen/evaluatiereeks/5.jpg,0,1,190806,6,2,2,2,female,46,0,0,0
43,5,png,evaluatie_afbeeldingen/evaluatiereeks/5.png,0,0,1741424,6,5,5,5,female,46,0,0,0
44,5,webp,evaluatie_afbeeldingen/evaluatiereeks/5.webp,0,1,80974,6,2,2,3,female,46,0,0,0
45,6,jpf,evaluatie_afbeeldingen/evaluatiereeks/6.jpf,0,0,968331,6,4,4,4,female,46,0,0,0
46,6,jpg,evaluatie_afbeeldingen/evaluatiereeks/6.jpg,0,1,281121,6,3,4,4,female,46,0,0,0
47,6,png,evaluatie_afbeeldingen/evaluatiereeks/6.png,0,0,1536825,6,5,5,5,female,46,0,0,0
48,6,webp,evaluatie_afbeeldingen/evaluatiereeks/6.webp,0,1,70210,6,3,3,3,female,46,0,0,0
49,7,jpf,evaluatie_afbeeldingen/evaluatiereeks/7.jpf,0,0,1227009,6,4,4,4,female,46,0,0,0
50,7,jpg,evaluatie_afbeeldingen/evaluatiereeks/7.jpg,0,1,431208,6,3,4,5,female,46,0,0,0
51,7,png,evaluatie_afbeeldingen/evaluatiereeks/7.png,0,0,2016271,6,5,5,5,female,46,0,0,0
52,7,webp,evaluatie_afbeeldingen/evaluatiereeks/7.webp,0,1,144508,6,3,5,3,female,46,0,0,0
53,8,jpf,evaluatie_afbeeldingen/evaluatiereeks/8.jpf,0,0,1695416,6,4,4,5,female,46,0,0,0
54,8,jpg,evaluatie_afbeeldingen/evaluatiereeks/8.jpg,0,1,704914,6,4,3,5,female,46,0,0,0
55,8,png,evaluatie_afbeeldingen/evaluatiereeks/8.png,0,0,2823455,6,5,4,5,female,46,0,0,0
56,8,webp,evaluatie_afbeeldingen/evaluatiereeks/8.webp,0,1,325328,6,3,3,3,female,46,0,0,0
57,9,jpf,evaluatie_afbeeldingen/evaluatiereeks/9.jpf,0,0,1080728,6,4,4,4,female,46,0,0,0
58,9,jpg,evaluatie_afbeeldingen/evaluatiereeks/9.jpg,0,1,327540,6,4,3,4,female,46,0,0,0
59,9,png,evaluatie_afbeeldingen/evaluatiereeks/9.png,0,0,1863835,6,5,4,5,female,46,0,0,0
60,9,webp,evaluatie_afbeeldingen/evaluatiereeks/9.webp,0,1,95830,6,3,4,4,female,46,0,0,0
1,1,jpf,evaluatie_afbeeldingen/testreeks/1.jpf,1,0,822933,7,4,4,4,male,22,0,0,0
2,1,jpg,evaluatie_afbeeldingen/testreeks/1.jpg,1,1,206934,7,2,2,2,male,22,0,0,0
3,1,png,evaluatie_afbeeldingen/testreeks/1.png,1,0,1814962,7,5,5,5,male,22,0,0,0
4,1,webp,evaluatie_afbeeldingen/testreeks/1.webp,1,1,84904,7,3,3,3,male,22,0,0,0
5,2,jpf,evaluatie_afbeeldingen/testreeks/2.jpf,1,0,1246850,7,5,4,5,male,22,0,0,0
6,2,jpg,evaluatie_afbeeldingen/testreeks/2.jpg,1,1,387401,7,2,2,2,male,22,0,0,0
7,2,png,evaluatie_afbeeldingen/testreeks/2.png,1,0,2701552,7,5,5,5,male,22,0,0,0
8,2,webp,evaluatie_afbeeldingen/testreeks/2.webp,1,1,281960,7,3,2,4,male,22,0,0,0
9,10,jpf,evaluatie_afbeeldingen/evaluatiereeks/10.jpf,0,0,1007063,7,3,4,4,male,22,0,0,0
10,10,jpg,evaluatie_afbeeldingen/evaluatiereeks/10.jpg,0,1,284665,7,4,5,4,male,22,0,0,0
11,10,png,evaluatie_afbeeldingen/evaluatiereeks/10.png,0,0,1628400,7,5,5,5,male,22,0,0,0
12,10,webp,evaluatie_afbeeldingen/evaluatiereeks/10.webp,0,1,442500,7,4,3,4,male,22,0,0,0
13,11,jpf,evaluatie_afbeeldingen/evaluatiereeks/11.jpf,0,0,1181661,7,4,4,5,male,22,0,0,0
14,11,jpg,evaluatie_afbeeldingen/evaluatiereeks/11.jpg,0,1,650290,7,4,3,5,male,22,0,0,0
15,11,png,evaluatie_afbeeldingen/evaluatiereeks/11.png,0,0,1468210,7,4,5,4,male,22,0,0,0
16,11,webp,evaluatie_afbeeldingen/evaluatiereeks/11.webp,0,1,394292,7,4,5,5,male,22,0,0,0
17,12,jpf,evaluatie_afbeeldingen/evaluatiereeks/12.jpf,0,0,1462256,7,5,3,5,male,22,0,0,0
18,12,jpg,evaluatie_afbeeldingen/evaluatiereeks/12.jpg,0,1,940917,7,5,4,5,male,22,0,0,0
19,12,png,evaluatie_afbeeldingen/evaluatiereeks/12.png,0,0,1928565,7,5,5,5,male,22,0,0,0
20,12,webp,evaluatie_afbeeldingen/evaluatiereeks/12.webp,0,1,607660,7,5,5,5,male,22,0,0,0
21,13,jpf,evaluatie_afbeeldingen/evaluatiereeks/13.jpf,0,0,1267904,7,3,5,4,male,22,0,0,0
22,13,jpg,evaluatie_afbeeldingen/evaluatiereeks/13.jpg,0,1,742574,7,5,4,5,male,22,0,0,0
23,13,png,evaluatie_afbeeldingen/evaluatiereeks/13.png,0,0,1707170,7,5,5,5,male,22,0,0,0
24,13,webp,evaluatie_afbeeldingen/evaluatiereeks/13.webp,0,1,497034,7,5,5,5,male,22,0,0,0
25,14,jpf,evaluatie_afbeeldingen/evaluatiereeks/14.jpf,0,0,1595469,7,5,5,5,male,22,0,0,0
26,14,jpg,evaluatie_afbeeldingen/evaluatiereeks/14.jpg,0,1,1004143,7,5,4,5,male,22,0,0,0
27,14,png,evaluatie_afbeeldingen/evaluatiereeks/14.png,0,0,2140382,7,5,4,5,male,22,0,0,0
28,14,webp,evaluatie_afbeeldingen/evaluatiereeks/14.webp,0,1,1490900,7,4,5,5,male,22,0,0,0
29,15,jpf,evaluatie_afbeeldingen/evaluatiereeks/15.jpf,0,0,1507942,7,5,5,5,male,22,0,0,0
30,15,jpg,evaluatie_afbeeldingen/evaluatiereeks/15.jpg,0,1,868883,7,5,3,5,male,22,0,0,0
31,15,png,evaluatie_afbeeldingen/evaluatiereeks/15.png,0,0,1945990,7,5,5,5,male,22,0,0,0
32,15,webp,evaluatie_afbeeldingen/evaluatiereeks/15.webp,0,1,1402662,7,4,5,5,male,22,0,0,0
33,3,jpf,evaluatie_afbeeldingen/evaluatiereeks/3.jpf,0,0,743355,7,5,4,5,male,22,0,0,0
34,3,jpg,evaluatie_afbeeldingen/evaluatiereeks/3.jpg,0,1,161146,7,2,2,2,male,22,0,0,0
35,3,png,evaluatie_afbeeldingen/evaluatiereeks/3.png,0,0,1634356,7,4,5,5,male,22,0,0,0
36,3,webp,evaluatie_afbeeldingen/evaluatiereeks/3.webp,0,1,61688,7,2,3,3,male,22,0,0,0
37,4,jpf,evaluatie_afbeeldingen/evaluatiereeks/4.jpf,0,0,722209,7,2,2,2,male,22,0,0,0
38,4,jpg,evaluatie_afbeeldingen/evaluatiereeks/4.jpg,0,1,170414,7,3,3,3,male,22,0,0,0
39,4,png,evaluatie_afbeeldingen/evaluatiereeks/4.png,0,0,1555229,7,5,5,5,male,22,0,0,0
40,4,webp,evaluatie_afbeeldingen/evaluatiereeks/4.webp,0,1,62528,7,2,2,3,male,22,0,0,0
41,5,jpf,evaluatie_afbeeldingen/evaluatiereeks/5.jpf,0,0,778830,7,4,5,4,male,22,0,0,0
42,5,jpg,evaluatie_afbeeldingen/evaluatiereeks/5.jpg,0,1,190806,7,3,2,3,male,22,0,0,0
43,5,png,evaluatie_afbeeldingen/evaluatiereeks/5.png,0,0,1741424,7,5,5,5,male,22,0,0,0
44,5,webp,evaluatie_afbeeldingen/evaluatiereeks/5.webp,0,1,80974,7,2,2,2,male,22,0,0,0
45,6,jpf,evaluatie_afbeeldingen/evaluatiereeks/6.jpf,0,0,968331,7,4,4,4,male,22,0,0,0
46,6,jpg,evaluatie_afbeeldingen/evaluatiereeks/6.jpg,0,1,281121,7,4,4,4,male,22,0,0,0
47,6,png,evaluatie_afbeeldingen/evaluatiereeks/6.png,0,0,1536825,7,4,5,5,male,22,0,0,0
48,6,webp,evaluatie_afbeeldingen/evaluatiereeks/6.webp,0,1,70210,7,3,4,3,male,22,0,0,0
49,7,jpf,evaluatie_afbeeldingen/evaluatiereeks/7.jpf,0,0,1227009,7,4,3,4,male,22,0,0,0
50,7,jpg,evaluatie_afbeeldingen/evaluatiereeks/7.jpg,0,1,431208,7,4,4,4,male,22,0,0,0
51,7,png,evaluatie_afbeeldingen/evaluatiereeks/7.png,0,0,2016271,7,5,5,5,male,22,0,0,0
52,7,webp,evaluatie_afbeeldingen/evaluatiereeks/7.webp,0,1,144508,7,4,3,5,male,22,0,0,0
53,8,jpf,evaluatie_afbeeldingen/evaluatiereeks/8.jpf,0,0,1695416,7,4,3,5,male,22,0,0,0
54,8,jpg,evaluatie_afbeeldingen/evaluatiereeks/8.jpg,0,1,704914,7,4,4,4,male,22,0,0,0
55,8,png,evaluatie_afbeeldingen/evaluatiereeks/8.png,0,0,2823455,7,5,5,5,male,22,0,0,0
56,8,webp,evaluatie_afbeeldingen/evaluatiereeks/8.webp,0,1,325328,7,3,4,5,male,22,0,0,0
57,9,jpf,evaluatie_afbeeldingen/evaluatiereeks/9.jpf,0,0,1080728,7,3,3,4,male,22,0,0,0
58,9,jpg,evaluatie_afbeeldingen/evaluatiereeks/9.jpg,0,1,327540,7,3,2,4,male,22,0,0,0
59,9,png,evaluatie_afbeeldingen/evaluatiereeks/9.png,0,0,1863835,7,5,4,5,male,22,0,0,0
60,9,webp,evaluatie_afbeeldingen/evaluatiereeks/9.webp,0,1,95830,7,4,4,4,male,22,0,0,0
1,1,jpf,evaluatie_afbeeldingen/testreeks/1.jpf,1,0,822933,8,4,4,4,male,32,1,0,0
2,1,jpg,evaluatie_afbeeldingen/testreeks/1.jpg,1,1,206934,8,2,2,3,male,32,1,0,0
3,1,png,evaluatie_afbeeldingen/testreeks/1.png,1,0,1814962,8,4,5,5,male,32,1,0,0
4,1,webp,evaluatie_afbeeldingen/testreeks/1.webp,1,1,84904,8,2,2,4,male,32,1,0,0
5,2,jpf,evaluatie_afbeeldingen/testreeks/2.jpf,1,0,1246850,8,2,4,3,male,32,1,0,0
6,2,jpg,evaluatie_afbeeldingen/testreeks/2.jpg,1,1,387401,8,2,2,2,male,32,1,0,0
7,2,png,evaluatie_afbeeldingen/testreeks/2.png,1,0,2701552,8,4,5,5,male,32,1,0,0
8,2,webp,evaluatie_afbeeldingen/testreeks/2.webp,1,1,281960,8,2,3,3,male,32,1,0,0
9,10,jpf,evaluatie_afbeeldingen/evaluatiereeks/10.jpf,0,0,1007063,8,4,4,4,male,32,1,0,0
10,10,jpg,evaluatie_afbeeldingen/evaluatiereeks/10.jpg,0,1,284665,8,4,4,4,male,32,1,0,0
11,10,png,evaluatie_afbeeldingen/evaluatiereeks/10.png,0,0,1628400,8,4,4,5,male,32,1,0,0
12,10,webp,evaluatie_afbeeldingen/evaluatiereeks/10.webp,0,1,442500,8,5,4,5,male,32,1,0,0
13,11,jpf,evaluatie_afbeeldingen/evaluatiereeks/11.jpf,0,0,1181661,8,5,4,5,male,32,1,0,0
14,11,jpg,evaluatie_afbeeldingen/evaluatiereeks/11.jpg,0,1,650290,8,4,5,5,male,32,1,0,0
15,11,png,evaluatie_afbeeldingen/evaluatiereeks/11.png,0,0,1468210,8,5,5,5,male,32,1,0,0
16,11,webp,evaluatie_afbeeldingen/evaluatiereeks/11.webp,0,1,394292,8,4,5,4,male,32,1,0,0
17,12,jpf,evaluatie_afbeeldingen/evaluatiereeks/12.jpf,0,0,1462256,8,4,5,5,male,32,1,0,0
18,12,jpg,evaluatie_afbeeldingen/evaluatiereeks/12.jpg,0,1,940917,8,5,5,5,male,32,1,0,0
19,12,png,evaluatie_afbeeldingen/evaluatiereeks/12.png,0,0,1928565,8,4,5,5,male,32,1,0,0
20,12,webp,evaluatie_afbeeldingen/evaluatiereeks/12.webp,0,1,607660,8,5,5,5,male,32,1,0,0
21,13,jpf,evaluatie_afbeeldingen/evaluatiereeks/13.jpf,0,0,1267904,8,5,5,5,male,32,1,0,0
22,13,jpg,evaluatie_afbeeldingen/evaluatiereeks/13.jpg,0,1,742574,8,5,5,5,male,32,1,0,0
23,13,png,evaluatie_afbeeldingen/evaluatiereeks/13.png,0,0,1707170,8,5,5,5,male,32,1,0,0
24,13,webp,evaluatie_afbeeldingen/evaluatiereeks/13.webp,0,1,497034,8,5,5,5,male,32,1,0,0
25,14,jpf,evaluatie_afbeeldingen/evaluatiereeks/14.jpf,0,0,1595469,8,4,5,5,male,32,1,0,0
26,14,jpg,evaluatie_afbeeldingen/evaluatiereeks/14.jpg,0,1,1004143,8,4,4,4,male,32,1,0,0
27,14,png,evaluatie_afbeeldingen/evaluatiereeks/14.png,0,0,2140382,8,5,5,5,male,32,1,0,0
28,14,webp,evaluatie_afbeeldingen/evaluatiereeks/14.webp,0,1,1490900,8,5,5,5,male,32,1,0,0
29,15,jpf,evaluatie_afbeeldingen/evaluatiereeks/15.jpf,0,0,1507942,8,5,5,5,male,32,1,0,0
30,15,jpg,evaluatie_afbeeldingen/evaluatiereeks/15.jpg,0,1,868883,8,4,5,5,male,32,1,0,0
31,15,png,evaluatie_afbeeldingen/evaluatiereeks/15.png,0,0,1945990,8,4,5,5,male,32,1,0,0
32,15,webp,evaluatie_afbeeldingen/evaluatiereeks/15.webp,0,1,1402662,8,5,5,5,male,32,1,0,0
33,3,jpf,evaluatie_afbeeldingen/evaluatiereeks/3.jpf,0,0,743355,8,4,3,4,male,32,1,0,0
34,3,jpg,evaluatie_afbeeldingen/evaluatiereeks/3.jpg,0,1,161146,8,2,2,3,male,32,1,0,0
35,3,png,evaluatie_afbeeldingen/evaluatiereeks/3.png,0,0,1634356,8,5,5,5,male,32,1,0,0
36,3,webp,evaluatie_afbeeldingen/evaluatiereeks/3.webp,0,1,61688,8,4,3,4,male,32,1,0,0
